index,target,radius,x,y,z
65709,Plp1,,12645.0,17071.0,0
65710,Cadps2,,12645.0,17430.0,0
65711,Arpp21,,12645.0,17448.0,0
65712,Trp53i11,,12645.0,17497.0,0
65713,Bcl11b,,12645.0,17515.0,0
65714,Sulf2,,12645.0,17610.0,0
65715,Plp1,,12645.0,17627.0,0
65716,Rgs4,,12646.0,16788.0,0
65717,Cck,,12646.0,16822.0,0
65718,Cplx2,,12646.0,16863.0,0
65719,Fam19a1,,12646.0,16983.0,0
65720,Pde1a,,12646.0,17013.0,0
65721,Arpp21,,12647.0,16816.0,0
65722,Neurod6,,12647.0,16833.0,0
65723,Neurod6,,12647.0,16990.0,0
65724,Neurod6,,12647.0,16997.0,0
65725,Arpp21,,12647.0,17493.0,0
65726,Snca,,12648.0,16782.0,0
65727,Wfs1,,12648.0,16840.0,0
65728,Neurod6,,12648.0,16987.0,0
65729,Arpp21,,12648.0,17010.0,0
65730,3110035E14Rik,,12648.0,17050.0,0
65731,Prkca,,12648.0,17071.0,0
65732,Id2,,12648.0,17373.0,0
65733,Plp1,,12648.0,17449.0,0
65734,Enc1,,12648.0,17471.0,0
65735,Cplx2,,12648.0,17476.0,0
65736,Neurod6,,12649.0,16766.0,0
65737,Neurod6,,12649.0,16797.0,0
65738,Prkca,,12649.0,16855.0,0
65739,Snca,,12649.0,16993.0,0
65740,Enpp2,,12649.0,17059.0,0
65741,Plp1,,12649.0,17074.0,0
65742,Scg2,,12649.0,17121.0,0
65743,Neurod6,,12649.0,17131.0,0
65744,Id2,,12649.0,17372.0,0
65745,Pde1a,,12649.0,17838.0,0
65746,Enc1,,12650.0,16873.0,0
65747,3110035E14Rik,,12650.0,16928.0,0
65748,Bcl11b,,12650.0,16977.0,0
65749,Rgs4,,12650.0,17457.0,0
65750,6330403K07Rik,,12650.0,17510.0,0
65751,Aldoc,,12650.0,17689.0,0
65752,Scg2,,12651.0,16784.0,0
65753,Arpp21,,12651.0,16810.0,0
65754,Neurod6,,12651.0,16820.0,0
65755,Pnoc,,12651.0,16868.0,0
65756,Serpini1,,12651.0,17115.0,0
65757,Chrm2,,12651.0,17497.0,0
65758,Cxcl14,,12651.0,17526.0,0
65759,Prkca,,12652.0,16793.0,0
65760,3110035E14Rik,,12652.0,16807.0,0
65761,Neurod6,,12652.0,16898.0,0
65762,Cplx2,,12652.0,17034.0,0
65763,Plp1,,12652.0,17057.0,0
65764,Plp1,,12652.0,17074.0,0
65765,Aldoc,,12652.0,17412.0,0
65766,Tac1,,12653.0,16814.0,0
65767,Prkca,,12653.0,16826.0,0
65768,Fam19a1,,12653.0,16831.0,0
65769,Cck,,12653.0,16838.0,0
65770,Wfs1,,12653.0,16873.0,0
65771,Prkca,,12653.0,16878.0,0
65772,Trp53i11,,12653.0,16969.0,0
65773,Neurod6,,12653.0,17001.0,0
65774,Neurod6,,12653.0,17032.0,0
65775,Plp1,,12653.0,17073.0,0
65776,Neurod6,,12653.0,17138.0,0
65777,Pcp4,,12653.0,17404.0,0
65778,Cplx2,,12653.0,17444.0,0
65779,Satb1,,12653.0,17447.0,0
65780,Plp1,,12653.0,17537.0,0
65781,Cck,,12654.0,16871.0,0
65782,3110035E14Rik,,12654.0,17043.0,0
65783,Cryab,,12654.0,17065.0,0
65784,Plp1,,12654.0,17071.0,0
65785,Cryab,,12654.0,17372.0,0
65786,Plp1,,12654.0,17459.0,0
65787,Plp1,,12654.0,17467.0,0
65788,Enc1,,12655.0,16777.0,0
65789,Fam19a1,,12655.0,16782.0,0
65790,Wfs1,,12655.0,16845.0,0
65791,Wfs1,,12655.0,16936.0,0
65792,Snca,,12655.0,16946.0,0
65793,Enc1,,12655.0,17157.0,0
65794,Plp1,,12655.0,17519.0,0
65795,Neurod6,,12656.0,16769.0,0
65796,Htr3a,,12656.0,16813.0,0
65797,Prkca,,12656.0,16818.0,0
65798,Plp1,,12656.0,17058.0,0
65799,Wfs1,,12657.0,16784.0,0
65800,Kctd12,,12657.0,16797.0,0
65801,Enc1,,12657.0,16982.0,0
65802,Neurod6,,12657.0,17016.0,0
65803,Cryab,,12657.0,17078.0,0
65804,Cryab,,12657.0,17453.0,0
65805,Cryab,,12657.0,17576.0,0
65806,Enpp2,,12657.0,17921.0,0
65807,Snca,,12658.0,16776.0,0
65808,Cxcl14,,12658.0,16805.0,0
65809,Prkca,,12658.0,16826.0,0
65810,Pde1a,,12658.0,16900.0,0
65811,Neurod6,,12658.0,16967.0,0
65812,Prkca,,12658.0,17036.0,0
65813,Wfs1,,12658.0,17038.0,0
65814,Cplx2,,12658.0,17425.0,0
65815,Cplx2,,12658.0,17475.0,0
65816,Rgs4,,12659.0,16783.0,0
65817,Enc1,,12659.0,16845.0,0
65818,Arpp21,,12659.0,16859.0,0
65819,Cplx2,,12659.0,16868.0,0
65820,Cck,,12659.0,16871.0,0
65821,Wfs1,,12659.0,16877.0,0
65822,Pcp4,,12659.0,17431.0,0
65823,Pcp4,,12659.0,17434.0,0
65824,Enc1,,12659.0,17483.0,0
65825,Plp1,,12659.0,17909.0,0
65826,Wfs1,,12660.0,16769.0,0
65827,Neurod6,,12660.0,16835.0,0
65828,Plp1,,12660.0,17065.0,0
65829,Enpp2,,12660.0,17070.0,0
65830,Satb1,,12660.0,17444.0,0
65831,Aldoc,,12660.0,17926.0,0
65832,Neurod6,,12661.0,16764.0,0
65833,Wfs1,,12661.0,16774.0,0
65834,6330403K07Rik,,12661.0,16778.0,0
65835,Neurod6,,12661.0,16808.0,0
65836,Neurod6,,12661.0,16813.0,0
65837,Adgrl2,,12661.0,16820.0,0
65838,Neurod6,,12661.0,16863.0,0
65839,Slc6a1,,12661.0,16888.0,0
65840,Kit,,12661.0,17412.0,0
65841,Id2,,12661.0,17509.0,0
65842,Plp1,,12661.0,17913.0,0
65843,Plp1,,12661.0,17919.0,0
65844,Wfs1,,12662.0,16782.0,0
65845,Id2,,12662.0,16876.0,0
65846,Plp1,,12662.0,17058.0,0
65847,Pcp4,,12662.0,17133.0,0
65848,Ntng1,,12662.0,17261.0,0
65849,Nrsn1,,12662.0,17429.0,0
65850,Plp1,,12662.0,17454.0,0
65851,6330403K07Rik,,12663.0,16767.0,0
65852,Nrsn1,,12663.0,16801.0,0
65853,Wfs1,,12663.0,16837.0,0
65854,Enc1,,12663.0,16897.0,0
65855,Plp1,,12663.0,17057.0,0
65856,Plp1,,12663.0,17066.0,0
65857,Pcp4,,12663.0,17132.0,0
65858,Arpp21,,12663.0,17446.0,0
65859,Cplx2,,12663.0,17459.0,0
65860,Plp1,,12663.0,17808.0,0
65861,Kit,,12664.0,16850.0,0
65862,Wfs1,,12664.0,16864.0,0
65863,Neurod6,,12664.0,16927.0,0
65864,Cck,,12664.0,16958.0,0
65865,Pde1a,,12664.0,16975.0,0
65866,Plp1,,12664.0,17450.0,0
65867,Plp1,,12664.0,17461.0,0
65868,Plp1,,12664.0,17575.0,0
65869,Plp1,,12664.0,17809.0,0
65870,6330403K07Rik,,12665.0,16766.0,0
65871,Rgs4,,12665.0,16808.0,0
65872,Prkca,,12665.0,16814.0,0
65873,Arpp21,,12665.0,16821.0,0
65874,Prkca,,12665.0,16943.0,0
65875,Wfs1,,12665.0,16968.0,0
65876,Prkca,,12665.0,17041.0,0
65877,Adgrl2,,12665.0,17044.0,0
65878,Pde1a,,12665.0,17053.0,0
65879,Plp1,,12665.0,17899.0,0
65880,Enc1,,12666.0,16798.0,0
65881,Plp1,,12666.0,17052.0,0
65882,Prkca,,12666.0,17095.0,0
65883,Neurod6,,12666.0,17116.0,0
65884,Cplx2,,12666.0,17438.0,0
65885,Crym,,12667.0,16948.0,0
65886,Plp1,,12667.0,17455.0,0
65887,Plp1,,12667.0,17903.0,0
65888,Fam19a1,,12668.0,16770.0,0
65889,Wfs1,,12668.0,16829.0,0
65890,Fam19a1,,12668.0,16878.0,0
65891,Cplx2,,12668.0,16945.0,0
65892,Rgs4,,12668.0,16975.0,0
65893,Cck,,12668.0,16983.0,0
65894,Kcnk2,,12668.0,17016.0,0
65895,Enpp2,,12668.0,17578.0,0
65896,Plp1,,12668.0,17696.0,0
65897,Ntng1,,12668.0,17929.0,0
65898,Th,,12669.0,16768.0,0
65899,3110035E14Rik,,12669.0,16816.0,0
65900,Hapln1,,12669.0,16872.0,0
65901,Plp1,,12669.0,17447.0,0
65902,Plp1,,12669.0,17449.0,0
65903,Nrsn1,,12669.0,17474.0,0
65904,Enpp2,,12669.0,17731.0,0
65905,Plp1,,12669.0,17746.0,0
65906,Enpp2,,12669.0,17890.0,0
65907,Ntng1,,12669.0,17930.0,0
65908,Id2,,12670.0,16897.0,0
65909,Pax6,,12670.0,17060.0,0
65910,Enpp2,,12670.0,17066.0,0
65911,Rgs4,,12670.0,17114.0,0
65912,Cadps2,,12670.0,17123.0,0
65913,Enc1,,12670.0,17141.0,0
65914,Plp1,,12670.0,17448.0,0
65915,Nrsn1,,12670.0,17475.0,0
65916,Arpp21,,12671.0,16820.0,0
65917,Pde1a,,12671.0,16902.0,0
65918,Htr3a,,12671.0,16961.0,0
65919,Rgs4,,12671.0,17113.0,0
65920,Plp1,,12671.0,17439.0,0
65921,Plp1,,12671.0,17563.0,0
65922,Cryab,,12671.0,17920.0,0
65923,Prkca,,12672.0,16788.0,0
65924,Cadps2,,12672.0,16795.0,0
65925,Wfs1,,12672.0,16959.0,0
65926,Cryab,,12672.0,17052.0,0
65927,Tac1,,12672.0,17457.0,0
65928,Plp1,,12672.0,17886.0,0
65929,Plp1,,12672.0,17908.0,0
65930,Enpp2,,12673.0,16875.0,0
65931,Cplx2,,12673.0,16971.0,0
65932,Bcl11b,,12673.0,16990.0,0
65933,Cadps2,,12673.0,17030.0,0
65934,Nrn1,,12673.0,17134.0,0
65935,Pcp4,,12673.0,17407.0,0
65936,Cryab,,12673.0,17903.0,0
65937,Wfs1,,12674.0,16768.0,0
65938,Enc1,,12674.0,16835.0,0
65939,6330403K07Rik,,12674.0,16951.0,0
65940,Satb1,,12674.0,17477.0,0
65941,Enpp2,,12674.0,17570.0,0
65942,Plp1,,12674.0,17907.0,0
65943,Cadps2,,12675.0,16784.0,0
65944,Cck,,12675.0,16858.0,0
65945,Zcchc12,,12675.0,17045.0,0
65946,Wfs1,,12675.0,17048.0,0
65947,Plp1,,12675.0,17433.0,0
65948,Enpp2,,12675.0,17453.0,0
65949,Plp1,,12675.0,17733.0,0
65950,Neurod6,,12676.0,16876.0,0
65951,Arpp21,,12676.0,16924.0,0
65952,Prkca,,12676.0,16934.0,0
65953,Wfs1,,12676.0,16978.0,0
65954,Neurod6,,12676.0,17035.0,0
65955,Enc1,,12677.0,16789.0,0
65956,Neurod6,,12677.0,16848.0,0
65957,Id2,,12677.0,16864.0,0
65958,Wfs1,,12677.0,16960.0,0
65959,3110035E14Rik,,12678.0,16793.0,0
65960,Wfs1,,12678.0,16822.0,0
65961,Arpp21,,12678.0,16832.0,0
65962,Cryab,,12678.0,17502.0,0
65963,Plp1,,12678.0,17714.0,0
65964,Neurod6,,12679.0,16800.0,0
65965,Adgrl2,,12679.0,16806.0,0
65966,Wfs1,,12679.0,16827.0,0
65967,Neurod6,,12679.0,16870.0,0
65968,Neurod6,,12679.0,16985.0,0
65969,Pde1a,,12679.0,17103.0,0
65970,Id2,,12679.0,17132.0,0
65971,Plp1,,12679.0,17726.0,0
65972,Neurod6,,12680.0,16805.0,0
65973,Neurod6,,12680.0,16837.0,0
65974,Neurod6,,12680.0,16845.0,0
65975,Aldoc,,12680.0,16862.0,0
65976,3110035E14Rik,,12680.0,16953.0,0
65977,Rasgrf2,,12680.0,17110.0,0
65978,Sst,,12680.0,17445.0,0
65979,Cryab,,12680.0,17873.0,0
65980,Fam19a1,,12681.0,16772.0,0
65981,Neurod6,,12681.0,16852.0,0
65982,Neurod6,,12681.0,17120.0,0
65983,Neurod6,,12681.0,17575.0,0
65984,Cryab,,12681.0,17746.0,0
65985,Nov,,12682.0,16764.0,0
65986,Id2,,12682.0,17380.0,0
65987,Nov,,12683.0,16765.0,0
65988,Fam19a1,,12683.0,16773.0,0
65989,Neurod6,,12683.0,16808.0,0
65990,Id2,,12683.0,16895.0,0
65991,Crym,,12683.0,16951.0,0
65992,Rprm,,12683.0,17053.0,0
65993,Sulf2,,12683.0,17112.0,0
65994,Neurod6,,12684.0,16770.0,0
65995,Neurod6,,12684.0,16780.0,0
65996,Neurod6,,12684.0,16838.0,0
65997,Htr3a,,12684.0,16973.0,0
65998,Neurod6,,12684.0,17117.0,0
65999,Plp1,,12684.0,17901.0,0
66000,Neurod6,,12685.0,16769.0,0
66001,Wfs1,,12685.0,16818.0,0
66002,Wfs1,,12685.0,16829.0,0
66003,Wfs1,,12685.0,16899.0,0
66004,Aldoc,,12685.0,16996.0,0
66005,3110035E14Rik,,12685.0,17105.0,0
66006,Arpp21,,12685.0,17371.0,0
66007,Plp1,,12685.0,17431.0,0
66008,Plp1,,12685.0,17450.0,0
66009,Wfs1,,12686.0,16813.0,0
66010,Neurod6,,12686.0,16839.0,0
66011,3110035E14Rik,,12686.0,16888.0,0
66012,Col25a1,,12686.0,17157.0,0
66013,Pde1a,,12687.0,16800.0,0
66014,Nrn1,,12687.0,16809.0,0
66015,3110035E14Rik,,12687.0,16848.0,0
66016,Wfs1,,12687.0,16862.0,0
66017,Rgs4,,12687.0,16870.0,0
66018,Cryab,,12687.0,17443.0,0
66019,Plp1,,12687.0,17572.0,0
66020,Cryab,,12687.0,17787.0,0
66021,Gda,,12688.0,16801.0,0
66022,Col25a1,,12688.0,16995.0,0
66023,Plp1,,12688.0,17480.0,0
66024,Neurod6,,12689.0,16768.0,0
66025,Scg2,,12689.0,16870.0,0
66026,3110035E14Rik,,12689.0,16887.0,0
66027,Cadps2,,12689.0,16975.0,0
66028,Wfs1,,12689.0,16990.0,0
66029,Satb1,,12689.0,17203.0,0
66030,Penk,,12690.0,16867.0,0
66031,Htr3a,,12690.0,17125.0,0
66032,Chrm2,,12690.0,17396.0,0
66033,Cplx2,,12690.0,17407.0,0
66034,Plp1,,12690.0,17713.0,0
66035,Plp1,,12690.0,17727.0,0
66036,Neurod6,,12691.0,16764.0,0
66037,Neurod6,,12691.0,16792.0,0
66038,Prkca,,12691.0,16857.0,0
66039,Col25a1,,12691.0,16883.0,0
66040,Neurod6,,12691.0,17121.0,0
66041,Pcp4,,12691.0,17412.0,0
66042,Plp1,,12691.0,17735.0,0
66043,Aldoc,,12692.0,17229.0,0
66044,Neurod6,,12693.0,16821.0,0
66045,Cplx2,,12693.0,16999.0,0
66046,Enc1,,12693.0,17118.0,0
66047,Enc1,,12693.0,17405.0,0
66048,Pvalb,,12693.0,17445.0,0
66049,Aldoc,,12693.0,17456.0,0
66050,Plp1,,12693.0,17819.0,0
66051,Neurod6,,12694.0,16801.0,0
66052,Neurod6,,12694.0,16825.0,0
66053,Prkca,,12694.0,16864.0,0
66054,Neurod6,,12694.0,16888.0,0
66055,3110035E14Rik,,12694.0,17111.0,0
66056,Scg2,,12694.0,17164.0,0
66057,Plp1,,12694.0,17731.0,0
66058,Plp1,,12694.0,17739.0,0
66059,Neurod6,,12695.0,16763.0,0
66060,Prkca,,12695.0,16846.0,0
66061,Neurod6,,12695.0,16887.0,0
66062,Scg2,,12695.0,16974.0,0
66063,Scg2,,12695.0,17205.0,0
66064,Neurod6,,12696.0,16791.0,0
66065,Neurod6,,12696.0,16803.0,0
66066,Wfs1,,12696.0,16876.0,0
66067,Neurod6,,12696.0,16888.0,0
66068,Pde1a,,12696.0,16959.0,0
66069,Pde1a,,12696.0,16984.0,0
66070,Bcl11b,,12696.0,17397.0,0
66071,Plp1,,12696.0,17730.0,0
66072,Plp1,,12696.0,17735.0,0
66073,Plp1,,12696.0,17743.0,0
66074,Neurod6,,12697.0,16780.0,0
66075,Pde1a,,12697.0,16795.0,0
66076,Plp1,,12697.0,17742.0,0
66077,Plp1,,12697.0,17822.0,0
66078,Fam19a1,,12698.0,16764.0,0
66079,Wfs1,,12698.0,16845.0,0
66080,3110035E14Rik,,12698.0,16875.0,0
66081,Nrsn1,,12698.0,16933.0,0
66082,Cplx2,,12698.0,17215.0,0
66083,Fam19a1,,12699.0,16802.0,0
66084,Enc1,,12699.0,16884.0,0
66085,Rasgrf2,,12699.0,16888.0,0
66086,Gad1,,12699.0,17200.0,0
66087,Plcxd2,,12699.0,17389.0,0
66088,Nrn1,,12699.0,17402.0,0
66089,Plp1,,12699.0,17736.0,0
66090,Plp1,,12699.0,17741.0,0
66091,Cplx2,,12700.0,16791.0,0
66092,6330403K07Rik,,12700.0,16833.0,0
66093,Cplx2,,12700.0,17076.0,0
66094,Rgs4,,12700.0,17202.0,0
66095,Gad1,,12700.0,17209.0,0
66096,Plp1,,12700.0,17447.0,0
66097,Plp1,,12700.0,17732.0,0
66098,Cryab,,12700.0,17816.0,0
66099,Plp1,,12700.0,17824.0,0
66100,Neurod6,,12701.0,16799.0,0
66101,Reln,,12701.0,16808.0,0
66102,Neurod6,,12701.0,16860.0,0
66103,3110035E14Rik,,12701.0,16868.0,0
66104,Gad1,,12701.0,17198.0,0
66105,Gad1,,12701.0,17206.0,0
66106,Pcp4,,12701.0,17334.0,0
66107,Pcp4,,12701.0,17387.0,0
66108,Id2,,12701.0,17394.0,0
66109,Enc1,,12701.0,17416.0,0
66110,Enpp2,,12701.0,17738.0,0
66111,Cryab,,12701.0,17815.0,0
66112,Plp1,,12701.0,17840.0,0
66113,3110035E14Rik,,12702.0,16775.0,0
66114,Neurod6,,12702.0,16810.0,0
66115,Enc1,,12702.0,16814.0,0
66116,Plp1,,12702.0,17729.0,0
66117,Plp1,,12702.0,17744.0,0
66118,Kctd12,,12702.0,17814.0,0
66119,Plp1,,12702.0,17833.0,0
66120,Plp1,,12702.0,17872.0,0
66121,Neurod6,,12703.0,16825.0,0
66122,Arpp21,,12703.0,16838.0,0
66123,Plp1,,12703.0,17805.0,0
66124,Pde1a,,12704.0,16782.0,0
66125,Gda,,12704.0,16832.0,0
66126,Scg2,,12704.0,16841.0,0
66127,Neurod6,,12704.0,16874.0,0
66128,Nrn1,,12704.0,16894.0,0
66129,Pde1a,,12704.0,17069.0,0
66130,Cryab,,12704.0,17217.0,0
66131,Enc1,,12704.0,17403.0,0
66132,Plp1,,12704.0,17453.0,0
66133,Grin3a,,12704.0,17719.0,0
66134,Plp1,,12704.0,17732.0,0
66135,Plp1,,12704.0,17812.0,0
66136,Plp1,,12704.0,17818.0,0
66137,Neurod6,,12705.0,16767.0,0
66138,Crym,,12705.0,16801.0,0
66139,Snca,,12705.0,16842.0,0
66140,Id2,,12705.0,17205.0,0
66141,Plp1,,12705.0,17740.0,0
66142,Plp1,,12705.0,17811.0,0
66143,Cryab,,12705.0,17815.0,0
66144,Enc1,,12706.0,16764.0,0
66145,Neurod6,,12706.0,16793.0,0
66146,Pde1a,,12706.0,16827.0,0
66147,Neurod6,,12706.0,16869.0,0
66148,Qrfpr,,12706.0,16877.0,0
66149,Pcp4,,12706.0,17799.0,0
66150,Enpp2,,12706.0,17804.0,0
66151,Bcl11b,,12707.0,16788.0,0
66152,Rgs4,,12707.0,16806.0,0
66153,Wfs1,,12707.0,16873.0,0
66154,Cplx2,,12707.0,17086.0,0
66155,Pde1a,,12707.0,17199.0,0
66156,Satb1,,12707.0,17410.0,0
66157,Trp53i11,,12707.0,17503.0,0
66158,Plp1,,12707.0,17833.0,0
66159,Wfs1,,12708.0,16816.0,0
66160,Nrsn1,,12708.0,16981.0,0
66161,Prkca,,12708.0,16985.0,0
66162,Cck,,12708.0,17068.0,0
66163,Pde1a,,12708.0,17075.0,0
66164,Cxcl14,,12708.0,17486.0,0
66165,Cryab,,12708.0,17665.0,0
66166,Plp1,,12708.0,17741.0,0
66167,Plp1,,12708.0,17818.0,0
66168,Rgs4,,12709.0,16820.0,0
66169,Nrn1,,12709.0,16842.0,0
66170,Slc6a1,,12709.0,17201.0,0
66171,Slc6a1,,12709.0,17202.0,0
66172,Plcxd2,,12709.0,17215.0,0
66173,Pcp4,,12709.0,17390.0,0
66174,Cryab,,12709.0,17735.0,0
66175,Plp1,,12709.0,17748.0,0
66176,Crym,,12710.0,16777.0,0
66177,Neurod6,,12710.0,16780.0,0
66178,Fam19a1,,12710.0,16782.0,0
66179,Fos,,12710.0,16875.0,0
66180,3110035E14Rik,,12710.0,16956.0,0
66181,Gad1,,12711.0,17199.0,0
66182,Pcp4,,12711.0,17388.0,0
66183,Plp1,,12711.0,17794.0,0
66184,Plp1,,12711.0,17800.0,0
66185,Bcl11b,,12712.0,16767.0,0
66186,Crym,,12712.0,16879.0,0
66187,Gad1,,12712.0,17209.0,0
66188,Cplx2,,12712.0,17380.0,0
66189,Neurod6,,12712.0,17405.0,0
66190,Cplx2,,12712.0,17430.0,0
66191,Neurod6,,12713.0,16818.0,0
66192,Neurod6,,12713.0,16834.0,0
66193,3110035E14Rik,,12713.0,17056.0,0
66194,Gad1,,12713.0,17207.0,0
66195,Cplx2,,12713.0,17465.0,0
66196,Plp1,,12713.0,17743.0,0
66197,3110035E14Rik,,12714.0,16804.0,0
66198,Neurod6,,12714.0,16830.0,0
66199,Rgs4,,12714.0,16889.0,0
66200,Gad1,,12714.0,17195.0,0
66201,Sema3c,,12714.0,17202.0,0
66202,Gad1,,12714.0,17221.0,0
66203,Id2,,12714.0,17390.0,0
66204,Cryab,,12714.0,17813.0,0
66205,Plp1,,12714.0,17819.0,0
66206,Enc1,,12715.0,16764.0,0
66207,Rgs4,,12715.0,16785.0,0
66208,Qrfpr,,12715.0,16908.0,0
66209,Cux2,,12715.0,17192.0,0
66210,Plp1,,12715.0,17806.0,0
66211,3110035E14Rik,,12716.0,16789.0,0
66212,Cnr1,,12716.0,16799.0,0
66213,Rgs4,,12716.0,17073.0,0
66214,Pcp4,,12716.0,17405.0,0
66215,Pde1a,,12716.0,17524.0,0
66216,Plp1,,12716.0,17740.0,0
66217,Plp1,,12716.0,17778.0,0
66218,Plp1,,12716.0,17798.0,0
66219,Neurod6,,12717.0,16767.0,0
66220,Neurod6,,12717.0,16809.0,0
66221,Wfs1,,12717.0,16811.0,0
66222,Fam19a1,,12717.0,16813.0,0
66223,Scg2,,12717.0,16836.0,0
66224,Snca,,12717.0,16864.0,0
66225,Id2,,12717.0,17219.0,0
66226,Rgs4,,12718.0,16771.0,0
66227,Cck,,12718.0,16818.0,0
66228,Pnoc,,12718.0,16834.0,0
66229,Rgs4,,12718.0,16889.0,0
66230,Pcp4,,12718.0,17380.0,0
66231,Enpp2,,12718.0,17745.0,0
66232,Plp1,,12718.0,17749.0,0
66233,Wfs1,,12719.0,16826.0,0
66234,Neurod6,,12719.0,16878.0,0
66235,Nrsn1,,12719.0,17107.0,0
66236,Id2,,12719.0,17204.0,0
66237,Plp1,,12719.0,17801.0,0
66238,Neurod6,,12720.0,16763.0,0
66239,Cck,,12720.0,16794.0,0
66240,3110035E14Rik,,12720.0,16855.0,0
66241,3110035E14Rik,,12720.0,17038.0,0
66242,Gad1,,12720.0,17201.0,0
66243,Id2,,12720.0,17220.0,0
66244,Cplx2,,12720.0,17390.0,0
66245,Scg2,,12721.0,16764.0,0
66246,Pde1a,,12721.0,16785.0,0
66247,Cadps2,,12721.0,17033.0,0
66248,Id2,,12721.0,17195.0,0
66249,Col25a1,,12721.0,17210.0,0
66250,Kit,,12721.0,17380.0,0
66251,3110035E14Rik,,12722.0,16773.0,0
66252,Pde1a,,12722.0,16784.0,0
66253,Enc1,,12722.0,16815.0,0
66254,Wfs1,,12722.0,16889.0,0
66255,Nrsn1,,12722.0,17077.0,0
66256,Cplx2,,12722.0,17645.0,0
66257,Fam19a1,,12723.0,16907.0,0
66258,Nrsn1,,12723.0,17109.0,0
66259,Plp1,,12723.0,17746.0,0
66260,Plp1,,12723.0,17797.0,0
66261,Neurod6,,12724.0,16832.0,0
66262,Neurod6,,12724.0,16880.0,0
66263,Nrsn1,,12724.0,16944.0,0
66264,Gad1,,12724.0,17204.0,0
66265,Fam19a1,,12724.0,17211.0,0
66266,Plp1,,12724.0,17750.0,0
66267,Snca,,12725.0,16763.0,0
66268,Neurod6,,12725.0,16813.0,0
66269,Pde1a,,12725.0,16877.0,0
66270,Neurod6,,12725.0,16886.0,0
66271,3110035E14Rik,,12725.0,16890.0,0
66272,Cplx2,,12725.0,17358.0,0
66273,Bcl11b,,12726.0,16780.0,0
66274,Fam19a1,,12726.0,16794.0,0
66275,Serpini1,,12726.0,16911.0,0
66276,Cplx2,,12726.0,17060.0,0
66277,Cck,,12726.0,17205.0,0
66278,Slc6a1,,12726.0,17278.0,0
66279,Cplx2,,12726.0,17307.0,0
66280,Plp1,,12726.0,17655.0,0
66281,Plp1,,12726.0,17754.0,0
66282,Cplx2,,12727.0,16769.0,0
66283,Serpini1,,12727.0,16912.0,0
66284,Neurod6,,12727.0,16952.0,0
66285,Grin3a,,12727.0,17197.0,0
66286,Gad1,,12727.0,17208.0,0
66287,Id2,,12727.0,17659.0,0
66288,Wfs1,,12728.0,16777.0,0
66289,Wfs1,,12728.0,16808.0,0
66290,Prkca,,12728.0,16962.0,0
66291,Scg2,,12728.0,17079.0,0
66292,Neurod6,,12729.0,16762.0,0
66293,3110035E14Rik,,12729.0,16809.0,0
66294,Prkca,,12729.0,16821.0,0
66295,Cplx2,,12729.0,16876.0,0
66296,Nrn1,,12729.0,16881.0,0
66297,Neurod6,,12729.0,16885.0,0
66298,Serpini1,,12729.0,16911.0,0
66299,Tac1,,12729.0,17646.0,0
66300,Neurod6,,12730.0,16766.0,0
66301,Wfs1,,12730.0,16780.0,0
66302,Adgrl2,,12730.0,16884.0,0
66303,Nrn1,,12730.0,17397.0,0
66304,Neurod6,,12731.0,16775.0,0
66305,Plp1,,12731.0,17664.0,0
66306,Pvalb,,12732.0,17043.0,0
66307,Fam19a1,,12732.0,17436.0,0
66308,Plp1,,12732.0,17740.0,0
66309,Htr3a,,12733.0,16762.0,0
66310,Neurod6,,12733.0,16777.0,0
66311,Neurod6,,12733.0,16884.0,0
66312,Scg2,,12733.0,16896.0,0
66313,Crym,,12733.0,16969.0,0
66314,Rgs4,,12733.0,17289.0,0
66315,Plp1,,12733.0,17674.0,0
66316,Rprm,,12734.0,16778.0,0
66317,Prkca,,12734.0,16808.0,0
66318,Rgs4,,12734.0,16825.0,0
66319,Pde1a,,12734.0,16897.0,0
66320,Enc1,,12734.0,17056.0,0
66321,Gad1,,12734.0,17211.0,0
66322,Cplx2,,12734.0,17506.0,0
66323,Enpp2,,12734.0,17528.0,0
66324,Cryab,,12734.0,17593.0,0
66325,3110035E14Rik,,12734.0,17641.0,0
66326,Neurod6,,12735.0,16798.0,0
66327,3110035E14Rik,,12735.0,16908.0,0
66328,Plp1,,12735.0,17512.0,0
66329,Plp1,,12735.0,17657.0,0
66330,Cryab,,12736.0,17674.0,0
66331,Neurod6,,12737.0,16893.0,0
66332,Enpp2,,12737.0,17518.0,0
66333,Enc1,,12738.0,16785.0,0
66334,Pde1a,,12738.0,16953.0,0
66335,Plp1,,12738.0,17355.0,0
66336,Sulf2,,12738.0,17636.0,0
66337,Plp1,,12738.0,17654.0,0
66338,Kctd12,,12739.0,16802.0,0
66339,Aldoc,,12739.0,16812.0,0
66340,Cadps2,,12739.0,16875.0,0
66341,Id2,,12739.0,17648.0,0
66342,Cadps2,,12740.0,16874.0,0
66343,Enc1,,12740.0,17302.0,0
66344,Nrsn1,,12740.0,17332.0,0
66345,Plp1,,12740.0,17512.0,0
66346,Pde1a,,12741.0,16892.0,0
66347,Scg2,,12741.0,16899.0,0
66348,Pcp4,,12741.0,17286.0,0
66349,Nrsn1,,12741.0,17319.0,0
66350,Nrsn1,,12741.0,17333.0,0
66351,Cplx2,,12741.0,17373.0,0
